,taxon,collection_no,early_age,late_age,early_interval,late_interval,uncertainty.interval,notes,
1220,Hesperocyon_gregarius,17325,31.8,29.5,Whitneyan,NA,2.3,,
1221,Hesperocyon_gregarius,17344,31.8,29.5,Whitneyan,NA,2.3,,
1222,Hesperocyon_gregarius,17368,31.8,29.5,Whitneyan,NA,2.3,,
1223,Hesperocyon_gregarius,17374,31.8,29.5,Whitneyan,NA,2.3,,
1224,Hesperocyon_gregarius,17405,31.8,29.5,Whitneyan,NA,2.3,,
1225,Hesperocyon_gregarius,17432,31.8,29.5,Whitneyan,NA,2.3,,
1226,Leptocyon_douglassi,17641,29.5,24.7,Geringian,NA,4.8,,
1227,Leptocyon_douglassi,17654,29.5,24.7,Geringian,NA,4.8,,
1228,Leptocyon_douglassi,17722,29.5,24.7,Geringian,NA,4.8,,
1229,Leptocyon_douglassi,159093,29.5,24.7,Geringian,NA,4.8,,
1230,Leptocyon_gregorii,17456,23.1,18.5,Harrisonian,NA,4.6,,
1231,Leptocyon_gregorii,17519,23.1,18.5,Harrisonian,NA,4.6,,
1232,Leptocyon_gregorii,17794,23.1,18.5,Harrisonian,NA,4.6,,
1233,Leptocyon_gregorii,17811,23.1,18.5,Harrisonian,NA,4.6,,
1234,Leptocyon_gregorii,17815,23.1,18.5,Harrisonian,NA,4.6,,
1235,Leptocyon_gregorii,17846,23.1,18.5,Harrisonian,NA,4.6,,
1236,Leptocyon_leidyi,17932,18.5,17.5,Early Hemingfordian,NA,1,Early Hemingfordian ending at 17.6,
1237,Leptocyon_leidyi,17942,18.5,17.5,Early Hemingfordian,NA,1,Early Hemingfordian ending at 17.5,
1238,Leptocyon_leidyi,17978,18.5,17.5,Early Hemingfordian,NA,1,Early Hemingfordian ending at 17.7,
1239,Leptocyon_leidyi,17842,18.5,16.3,Late Hemingfordian,NA,2.2,# edited to late hemingfordian based on Tedford et al. 2009 p 31,
1240,Leptocyon_leidyi,17902,18.5,16.3,Hemingfordian,NA,2.2,,
1241,Leptocyon_leidyi,17920,18.5,16.3,Hemingfordian,NA,2.2,,
1242,Leptocyon_leidyi,17952,18.5,16.3,Hemingfordian,NA,2.2,,
1243,Leptocyon_leidyi,17970,18.5,16.3,Hemingfordian,NA,2.2,,
1244,Leptocyon_leidyi,18000,18.5,16.3,Hemingfordian,NA,2.2,,
1245,Leptocyon_leidyi,18001,18.5,16.3,Hemingfordian,NA,2.2,,
1246,Leptocyon_leidyi,208512,18.5,16.3,Hemingfordian,NA,2.2,,
1247,Leptocyon_leidyi,17905,16.3,15.98,Early Barstovian,NA,0.32,,
1248,Leptocyon_leidyi,17955,16.3,15.98,Early Barstovian,NA,0.32,,
1249,Leptocyon_leidyi,17956,16.3,15.98,Early Barstovian,NA,0.32,,
1250,Leptocyon_leidyi,17972,16.3,15.98,Early Barstovian,NA,0.32,,
1251,Leptocyon_leidyi,17976,16.3,15.98,Early Barstovian,NA,0.32,,
1252,Leptocyon_leidyi,19547,16.3,15.98,Early Barstovian,NA,0.32,,
1253,Leptocyon_leidyi,19611,16.3,15.98,Early Barstovian,NA,0.32,,
1254,Leptocyon_leidyi,19356,16.3,12.5,Barstovian,NA,3.8,,
1255,Leptocyon_leidyi,19364,16.3,12.5,Barstovian,NA,3.8,,
1256,Leptocyon_leidyi,19463,16.3,12.5,Barstovian,NA,3.8,,
1257,Leptocyon_leidyi,19510,16.3,12.5,Barstovian,NA,3.8,,
1258,Leptocyon_leidyi,19548,16.3,12.5,Barstovian,NA,3.8,,
1259,Leptocyon_leidyi,159094,16.3,12.5,Barstovian,NA,3.8,,
1260,Leptocyon_leidyi,19366,14.8,12.5,Late Barstovian,NA,2.3,Tedford lists as Late Barstovian,
1261,Leptocyon_matthewi,18888,12.5,10,Early Clarendonian,NA,2.5,Tedford lists as Early Clarendonian,
1262,Leptocyon_matthewi,18042,12.5,9.4,Clarendonian,NA,3.1,,
1263,Leptocyon_matthewi,18063,12.5,9.4,Clarendonian,NA,3.1,,
1264,Leptocyon_matthewi,18095,12.5,9.4,Clarendonian,NA,3.1,,
1265,Leptocyon_matthewi,18171,12.5,9.4,Clarendonian,NA,3.1,,
1266,Leptocyon_matthewi,18200,12.5,9.4,Clarendonian,NA,3.1,,
1267,Leptocyon_matthewi,18218,12.5,9.4,Clarendonian,NA,3.1,,
1268,Leptocyon_matthewi,18222,12.5,9.4,Clarendonian,NA,3.1,,
1269,Leptocyon_matthewi,18227,12.5,9.4,Clarendonian,NA,3.1,,
1270,Leptocyon_matthewi,18268,12.5,9.4,Clarendonian,NA,3.1,,
1271,Leptocyon_matthewi,18321,12.5,9.4,Clarendonian,NA,3.1,,
1272,Leptocyon_matthewi,18336,12.5,9.4,Clarendonian,NA,3.1,,
1273,Leptocyon_matthewi,18496,12.5,9.4,Clarendonian,NA,3.1,,
1274,Leptocyon_matthewi,18066,10,9.4,Late Clarendonian,NA,0.6,Late Clarendonian starting at 10,
1275,Leptocyon_matthewi,18327,10,9.4,Late Clarendonian,NA,0.6,,
1276,Leptocyon_matthewi,19528,10,9.4,Late Clarendonian,NA,0.6,,
1277,Leptocyon_mollis,93078,29.5,24.7,Geringian,NA,4.8,,
1278,Leptocyon_vafer,18027,14.8,12.5,Late Barstovian,NA,2.3,Tedford lists as Late Barstovian,
1279,Leptocyon_vafer,18031,14.8,12.5,Late Barstovian,NA,2.3,,
1280,Leptocyon_vafer,18109,14.8,12.5,Late Barstovian,NA,2.3,,
1281,Leptocyon_vafer,18125,14.8,12.5,Late Barstovian,NA,2.3,,
1282,Leptocyon_vafer,18141,14.8,12.5,Late Barstovian,NA,2.3,,
1283,Leptocyon_vafer,18155,14.8,12.5,Late Barstovian,NA,2.3,,
1284,Leptocyon_vafer,18164,14.8,12.5,Late Barstovian,NA,2.3,,
1285,Leptocyon_vafer,18165,14.8,12.5,Late Barstovian,NA,2.3,,
1286,Leptocyon_vafer,18192,14.8,12.5,Late Barstovian,NA,2.3,,
1287,Leptocyon_vafer,18209,14.8,12.5,Late Barstovian,NA,2.3,,
1288,Leptocyon_vafer,18216,14.8,12.5,Late Barstovian,NA,2.3,,
1289,Leptocyon_vafer,18220,14.8,12.5,Late Barstovian,NA,2.3,,
1290,Leptocyon_vafer,18232,14.8,12.5,Late Barstovian,NA,2.3,,
1291,Leptocyon_vafer,18266,14.8,12.5,Late Barstovian,NA,2.3,,
1292,Leptocyon_vafer,18275,14.8,12.5,Late Barstovian,NA,2.3,,
1293,Leptocyon_vafer,18284,14.8,12.5,Late Barstovian,NA,2.3,,
1294,Leptocyon_vafer,18337,14.8,12.5,Late Barstovian,NA,2.3,,
1295,Leptocyon_vafer,18363,14.8,12.5,Late Barstovian,NA,2.3,,
1296,Leptocyon_vafer,18442,14.8,12.5,Late Barstovian,NA,2.3,,
1297,Leptocyon_vafer,18443,14.8,12.5,Late Barstovian,NA,2.3,,
1298,Leptocyon_vafer,18788,14.8,12.5,Late Barstovian,NA,2.3,,
1299,Leptocyon_vafer,18790,14.8,12.5,Late Barstovian,NA,2.3,,
1300,Leptocyon_vafer,18797,14.8,12.5,Late Barstovian,NA,2.3,,
1301,Leptocyon_vafer,19097,14.8,12.5,Late Barstovian,NA,2.3,,
1302,Leptocyon_vafer,19274,14.8,12.5,Late Barstovian,NA,2.3,,
1303,Leptocyon_vafer,19470,14.8,12.5,Late Barstovian,NA,2.3,,
1304,Leptocyon_vafer,19519,14.8,12.5,Late Barstovian,NA,2.3,,
1305,Leptocyon_vafer,19535,14.8,12.5,Late Barstovian,NA,2.3,,
1306,Leptocyon_vafer,18106,12.5,9.4,Clarendonian,NA,3.1,,
1307,Leptocyon_vafer,18157,12.5,9.4,Clarendonian,NA,3.1,,
1308,Leptocyon_vafer,18217,12.5,9.4,Clarendonian,NA,3.1,,
1309,Leptocyon_vafer,18242,12.5,9.4,Clarendonian,NA,3.1,,
1310,Leptocyon_vafer,18260,12.5,9.4,Clarendonian,NA,3.1,,
1311,Leptocyon_vafer,18378,12.5,9.4,Clarendonian,NA,3.1,,
1312,Leptocyon_vafer,18611,12.5,9.4,Clarendonian,NA,3.1,,
1313,Leptocyon_vafer,18611,12.5,9.4,Clarendonian,NA,3.1,,
1314,Leptocyon_vafer,18845,12.5,9.4,Clarendonian,NA,3.1,,
1315,Leptocyon_vafer,19035,12.5,9.4,Clarendonian,NA,3.1,,
1316,Leptocyon_vafer,19145,12.5,9.4,Clarendonian,NA,3.1,,
1317,Leptocyon_vafer,19185,12.5,9.4,Clarendonian,NA,3.1,,
1318,Leptocyon_vafer,19322,12.5,9.4,Clarendonian,NA,3.1,,
1319,Leptocyon_vafer,19323,12.5,9.4,Clarendonian,NA,3.1,,
1320,Leptocyon_vafer,19517,12.5,9.4,Clarendonian,NA,3.1,,
1321,Leptocyon_vafer,19528,10,9.4,Late Clarendonian,NA,0.6,,
1322,Leptocyon_vafer,110829,10,9.4,Late Clarendonian,NA,0.6,Late Clarendonian at 10-9.4,
1323,Leptocyon_vulpinus,17451,23.1,18.5,Harrisonian,NA,4.6,,
1324,Leptocyon_vulpinus,36761,23.1,18.5,early Late Arikareean,NA,4.6,"modified by hand based on PBDB definition of early Late Arikareean--I think PBDB doesn't have that definition, it just lists 20.45 for the Burdigalian",
1325,Leptocyon_vulpinus,167853,23.1,18.5,late Late Arikareean,NA,4.6,,
1326,Leptocyon_vulpinus,17891,18.5,17.5,Early Hemingfordian,NA,1,,
1327,Leptocyon_vulpinus,17898,18.5,17.5,Early Hemingfordian,NA,1,Early Hemingfordian 18.5-17.5,
1328,Leptocyon_vulpinus,17934,18.5,17.5,Early Hemingfordian,NA,1,,
1329,Lupulella_adusta,21690,0.0117,0,Holocene,NA,0.0117,,
1330,Lupulella_adusta,21693,0.0117,0,Holocene,NA,0.0117,,
1331,Lupulella_mesomelas,115188,0.774,0.129,Middle Pleistocene,NA,0.645,,
1332,Lupulella_mesomelas,21709,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1333,Lupulella_mesomelas,115167,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1334,Lupulella_mesomelas,115184,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1335,Lupulella_mesomelas,21690,0.0117,0,Holocene,NA,0.0117,,
1336,Lupulella_mesomelas,21693,0.0117,0,Holocene,NA,0.0117,,
1337,Lupulella_mesomelas,21897,0.0117,0,Holocene,NA,0.0117,,
1338,Lupulella_mesomelas,21918,0.0117,0,Holocene,NA,0.0117,,
1339,Lupulella_mesomelas,96973,0.0117,0,Holocene,NA,0.0117,,
1340,Lycalopex_culpaeus,145248,0.4,0.0117,Lujanian,NA,0.2883,,
1341,Lycalopex_culpaeus,71280,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1342,Lycalopex_culpaeus,71342,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1343,Lycalopex_culpaeus,213007,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1344,Lycalopex_culpaeus,213009,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1345,Lycalopex_culpaeus,230881,0.0117,0,Holocene,NA,0.0117,,
1346,Lycalopex_griseus,230881,0.0117,0,Holocene,NA,0.0117,,
1347,Lycalopex_gymnocercus,71286,0.4,0.0117,Lujanian,NA,0.2883,,
1348,Lycalopex_gymnocercus,71303,0.4,0.0117,Lujanian,NA,0.2883,,
1349,Lycalopex_gymnocercus,71325,0.4,0.0117,Lujanian,NA,0.2883,,
1350,Lycalopex_gymnocercus,203955,0.4,0.0117,Lujanian,NA,0.2883,,
1351,Lycalopex_gymnocercus,226121,0.4,0.0117,Lujanian,NA,0.2883,,
1352,Lycalopex_gymnocercus,93265,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1353,Lycalopex_gymnocercus,63338,0.0117,0,Holocene,NA,0.0117,,
1354,Lycalopex_gymnocercus,212470,0.0117,0,Holocene,NA,0.0117,,
1355,Lycalopex_sechurae,133630,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1356,Lycaon_pictus,115184,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1357,Lycaon_pictus,21690,0.0117,0,Holocene,NA,0.0117,,
1358,Lycaon_pictus,22067,0.0117,0,Holocene,NA,0.0117,,
1359,Lycaon_pictus,22068,0.0117,0,Holocene,NA,0.0117,,
1360,Mesocyon_brachyops,17537,29.5,24.7,Geringian,NA,4.8,,
1361,Mesocyon_brachyops,93078,29.5,24.7,Geringian,NA,4.8,,
1362,Mesocyon_brachyops,17603,27.82,23.03,Chattian,NA,4.79,,
1363,Mesocyon_brachyops,93079,27.82,23.03,Chattian,NA,4.79,,
1364,Mesocyon_coryphaeus,93078,29.5,24.7,Geringian,NA,4.8,,
1365,Mesocyon_temnodon,17097,33.9,31.8,Orellan,NA,2.1,,
1366,Mesocyon_temnodon,17309,31.8,29.5,Whitneyan,NA,2.3,,
1367,Mesocyon_temnodon,17314,31.8,29.5,Whitneyan,NA,2.3,,
1368,Mesocyon_temnodon,17315,31.8,29.5,Whitneyan,NA,2.3,,
1369,Mesocyon_temnodon,17322,31.8,29.5,Whitneyan,NA,2.3,,
1370,Mesocyon_temnodon,17333,31.8,29.5,Whitneyan,NA,2.3,,
1371,Mesocyon_temnodon,17335,31.8,29.5,Whitneyan,NA,2.3,,
1372,Mesocyon_temnodon,17342,31.8,29.5,Whitneyan,NA,2.3,,
1373,Mesocyon_temnodon,17344,31.8,29.5,Whitneyan,NA,2.3,,
1374,Mesocyon_temnodon,17356,31.8,29.5,Whitneyan,NA,2.3,,
1375,Mesocyon_temnodon,17365,31.8,29.5,Whitneyan,NA,2.3,,
1376,Mesocyon_temnodon,17367,31.8,29.5,Whitneyan,NA,2.3,,
1377,Mesocyon_temnodon,17379,31.8,29.5,Whitneyan,NA,2.3,,
1378,Mesocyon_temnodon,17426,31.8,29.5,Whitneyan,NA,2.3,,
1379,Mesocyon_temnodon,17630,29.5,24.7,Geringian,NA,4.8,,
1380,Mesocyon_temnodon,17634,29.5,24.7,Geringian,NA,4.8,,
1381,Mesocyon_temnodon,17635,29.5,24.7,Geringian,NA,4.8,,
1382,Mesocyon_temnodon,17641,29.5,24.7,Geringian,NA,4.8,,
1383,Mesocyon_temnodon,17642,29.5,24.7,Geringian,NA,4.8,,
1384,Metalopex_macconnelli,19429,10,9.4,Late Clarendonian,NA,2.23,,
1385,Metalopex_macconnelli,19436,10,9.4,Late Clarendonian,NA,2.23,,
1386,Metalopex_macconnelli,19603,10,9.4,Late Clarendonian,NA,2.23,,
1387,Metalopex_macconnelli,188943,10,9.4,Late Clarendonian,NA,2.23,,
1388,Metalopex_macconnelli,188945,9.4,7.5,Early Hemphillian,NA,1.9,edited to Early Hemphillian following Tedford etal,
1389,Metalopex_merriami,19393,10,9.4,Late Clarendonian,NA,0.6,Tedford lists Late(st) Clarendonian,
1390,Metalopex_merriami,18431,9.4,7.5,Early Hemphillian,NA,1.9,edited to Early Hemphillian following Tedford etal,
1391,Metalopex_merriami,19085,9.4,7.5,Early Hemphillian,NA,1.9,edited to Early Hemphillian following Tedford etal,
1392,Metalopex_merriami,19085,9.4,7.5,Early Hemphillian,NA,1.9,edited to Early Hemphillian following Tedford etal,
1393,Metalopex_merriami,19095,9.4,7.5,Early Hemphillian,NA,1.9,edited to Early Hemphillian following Tedford etal,
1394,Metatomarctus_canavus,17864,18.5,17.5,Early Hemingfordian,NA,1,,
1395,Metatomarctus_canavus,17881,18.5,17.5,Early Hemingfordian,NA,1,,
1396,Metatomarctus_canavus,17888,18.5,17.5,Early Hemingfordian,NA,1,,
1397,Metatomarctus_canavus,17896,18.5,17.5,Early Hemingfordian,NA,1,,
1398,Metatomarctus_canavus,17906,18.5,17.5,Early Hemingfordian,NA,1,,
1399,Metatomarctus_canavus,17932,18.5,17.5,Early Hemingfordian,NA,1,,
1400,Metatomarctus_canavus,17934,18.5,17.5,Early Hemingfordian,NA,1,,
1401,Metatomarctus_canavus,17935,18.5,17.5,Early Hemingfordian,NA,1,,
1402,Metatomarctus_canavus,17936,18.5,17.5,Early Hemingfordian,NA,1,,
1403,Metatomarctus_canavus,17938,18.5,17.5,Early Hemingfordian,NA,1,,
1404,Metatomarctus_canavus,17942,18.5,17.5,Early Hemingfordian,NA,1,,
1405,Metatomarctus_canavus,17948,18.5,17.5,Early Hemingfordian,NA,1,,
1406,Metatomarctus_canavus,17950,18.5,17.5,Early Hemingfordian,NA,1,,
1407,Metatomarctus_canavus,17963,18.5,17.5,Early Hemingfordian,NA,1,,
1408,Metatomarctus_canavus,17973,18.5,17.5,Early Hemingfordian,NA,1,,
1409,Metatomarctus_canavus,17978,18.5,17.5,Early Hemingfordian,NA,1,,
1410,Metatomarctus_canavus,18005,18.5,17.5,Early Hemingfordian,NA,1,,
1411,Metatomarctus_canavus,18006,18.5,17.5,Early Hemingfordian,NA,1,,
1412,Metatomarctus_canavus,18579,18.5,17.5,Early Hemingfordian,NA,1,"Paper says Early Hemingfordian, not sure why PBDB is tagging as Burdigalian (paper mentions Burdigalian just as comparison)",
1413,Metatomarctus_canavus,18597,18.5,16.3,Hemingfordian,NA,2.2,,
1414,Metatomarctus_canavus,18597,18.5,16.3,Hemingfordian,NA,2.2,,
1415,Metatomarctus_canavus,18948,18.5,16.3,Hemingfordian,NA,2.2,,
1416,Metatomarctus_canavus,19358,18.5,16.3,Hemingfordian,NA,2.2,,
1417,Metatomarctus_canavus,19388,18.5,16.3,Early Hemingfordian,NA,2.2,,
1418,Metatomarctus_canavus,167841,18.5,16.3,Early Hemingfordian,NA,2.2,,
1419,Metatomarctus_canavus,19016,17.5,16.3,Late Hemingfordian,NA,1.2,Late Hemingfordian 17.5-16.5,
1420,Microtomarctus_conferta,19339,17.5,16.3,Late Hemingfordian,NA,1.2,Late Hemingfordian 17.5-16.3,
1421,Microtomarctus_conferta,19410,17.5,16.3,Late Hemingfordian,NA,1.2,,
1422,Microtomarctus_conferta,17904,16.3,15.98,Early Barstovian,NA,0.32,,
1423,Microtomarctus_conferta,17905,16.3,15.98,Early Barstovian,NA,0.32,,
1424,Microtomarctus_conferta,17911,16.3,15.98,Early Barstovian,NA,0.32,,
1425,Microtomarctus_conferta,17955,16.3,15.98,Early Barstovian,NA,0.32,,
1426,Microtomarctus_conferta,17972,16.3,15.98,Early Barstovian,NA,0.32,,
1427,Microtomarctus_conferta,18011,16.3,15.98,Early Barstovian,NA,0.32,,
1428,Microtomarctus_conferta,18019,16.3,15.98,Early Barstovian,NA,0.32,,
1429,Microtomarctus_conferta,19547,16.3,15.98,Early Barstovian,NA,0.32,,
1430,Microtomarctus_conferta,17908,16.3,14.8,Early Barstovian,NA,1.5,"Woodburne 2004 (Tedford's chapter) lists Pawnee Creek formation's ash to have been dated specifically to ~14-14.5mya, so Early Barstovian",
1431,Microtomarctus_conferta,18203,16.3,12.5,Barstovian,NA,3.8,,
1432,Microtomarctus_conferta,18631,16.3,12.5,Barstovian,NA,3.8,,
1433,Microtomarctus_conferta,19014,16.3,12.5,Barstovian,NA,3.8,,
1434,Microtomarctus_conferta,19097,16.3,12.5,Barstovian,NA,3.8,,
1435,Microtomarctus_conferta,19274,16.3,12.5,Barstovian,NA,3.8,,
1436,Microtomarctus_conferta,19314,16.3,12.5,Barstovian,NA,3.8,,
1437,Microtomarctus_conferta,19356,16.3,12.5,Barstovian,NA,3.8,,
1438,Microtomarctus_conferta,19364,16.3,12.5,Barstovian,NA,3.8,,
1439,Microtomarctus_conferta,19366,16.3,12.5,Barstovian,NA,3.8,,
1440,Microtomarctus_conferta,19422,16.3,12.5,Barstovian,NA,3.8,,
1441,Microtomarctus_conferta,19432,16.3,12.5,Barstovian,NA,3.8,,
1442,Microtomarctus_conferta,19449,16.3,12.5,Barstovian,NA,3.8,,
1443,Microtomarctus_conferta,19457,16.3,12.5,Barstovian,NA,3.8,,
1444,Microtomarctus_conferta,19458,16.3,12.5,Barstovian,NA,3.8,,
1445,Microtomarctus_conferta,19463,16.3,12.5,Barstovian,NA,3.8,,
1446,Microtomarctus_conferta,19520,16.3,12.5,Barstovian,NA,3.8,,
1447,Microtomarctus_conferta,19548,16.3,12.5,Barstovian,NA,3.8,,
1448,Microtomarctus_conferta,19557,16.3,12.5,Barstovian,NA,3.8,,
1449,Microtomarctus_conferta,19615,16.3,12.5,Barstovian,NA,3.8,,
1450,Microtomarctus_conferta,19616,16.3,12.5,Barstovian,NA,3.8,,
1451,Microtomarctus_conferta,19535,14.8,12.5,Late Barstovian,NA,2.3,Wang lists as Late Barstovian,
1452,Nyctereutes_procyonoides,37064,0.129,0.0117,Late Pleistocene,Holocene,0.1173,DELETE; Paper says Late Pleistocene,
1453,Nyctereutes_procyonoides,73686,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1454,Nyctereutes_procyonoides,101899,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1455,Osbornodon_brachypus,17793,23.1,18.5,Harrisonian,NA,4.6,,
1456,Osbornodon_brachypus,18010,23.1,18.5,late Late Arikareean,NA,4.6,,
1457,Osbornodon_fricki,17917,17.5,16.3,Late Hemingfordian,NA,1.2,Wang lists late Hemingfordian,
1458,Osbornodon_fricki,17920,17.5,16.3,Late Hemingfordian,NA,1.2,,
1459,Osbornodon_fricki,17952,17.5,16.3,Late Hemingfordian,NA,1.2,,
1460,Osbornodon_fricki,17961,17.5,16.3,Late Hemingfordian,NA,1.2,,
1461,Osbornodon_fricki,17980,17.5,16.3,Late Hemingfordian,NA,1.2,,
1462,Osbornodon_fricki,18001,17.5,16.3,Late Hemingfordian,NA,1.2,,
1463,Osbornodon_fricki,17905,16.3,14.8,Early Barstovian,NA,1.5,Early Barstovian 16.3-14.8,
1464,Osbornodon_fricki,17955,16.3,14.8,Early Barstovian,NA,1.5,,
1465,Osbornodon_fricki,17972,16.3,14.8,Early Barstovian,NA,1.5,,
1466,Osbornodon_fricki,19472,16.3,14.8,Early Barstovian,NA,1.5,Wang lists Early Barstovian,
1467,Osbornodon_fricki,19509,16.3,14.8,Early Barstovian,NA,1.5,,
1468,Osbornodon_fricki,19547,16.3,14.8,Early Barstovian,NA,1.5,,
1469,Osbornodon_fricki,19572,16.3,14.8,Early Barstovian,NA,1.5,,
1470,Osbornodon_fricki,19616,16.3,14.8,Early Barstovian,NA,1.5,,
1471,Osbornodon_iamonensis,17881,23.1,18.5,Late Arikareean,NA,6.2,Wang 1994 lists Late Arikareean,
1472,Osbornodon_iamonensis,17896,18.5,16.3,Hemingfordian,NA,2.2,,
1473,Osbornodon_iamonensis,18597,17.5,16.3,Hemingfordian,NA,1.2,,
1474,Osbornodon_renjiei,17101,33.9,31.8,Orellan,NA,2.1,,
1475,Osbornodon_renjiei,224881,33.9,31.8,Orellan,NA,2.1,,
1476,Osbornodon_renjiei,17427,31.8,29.5,Whitneyan,NA,2.3,,
1477,Osbornodon_sesnoni,17317,31.8,29.5,Whitneyan,NA,2.3,,
1478,Osbornodon_sesnoni,17438,31.8,29.5,Whitneyan,NA,2.3,,
1479,Osbornodon_sesnoni,93078,29.5,28,Geringian,NA,1.5,end date changed to 28 from24 bc this taxon is in unit E which cannot be younger than unit F 28.7 + / = 7,
1480,Otarocyon_cooki,17635,29.5,24.7,Geringian,NA,4.8,,
1481,Otarocyon_cooki,17641,29.5,24.7,Geringian,NA,4.8,,
1482,Otarocyon_cooki,17472,24.7,23.1,Medial Arikareean,NA,4,DELETE; Wang 1999 lists Medial Arikareean of Wyoming,
1483,Otarocyon_cooki,17532,24.7,23.1,Medial Arikareean,NA,4,DELETE; Wang 1999 lists Medial Arikareean of Wyoming,
1484,Otarocyon_cooki,17571,24.7,23.1,Medial Arikareean,NA,4,DELETE; Wang 1999 lists Medial Arikareean of Wyoming,
1485,Otarocyon_macdonaldi,230806,37,31.8,Late Chadronian,Orellan,5.2,,
1486,Otarocyon_macdonaldi,17091,33.9,31.8,Orellan,NA,2.1,,
1487,Otarocyon_macdonaldi,17195,33.9,31.8,Orellan,NA,2.1,,
1488,Otocyon_megalotis,115184,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1489,Otocyon_megalotis,21690,0.0117,0,Holocene,NA,0.0117,,
1490,Otocyon_megalotis,21896,0.0117,0,Holocene,NA,0.0117,,
1491,Oxetocyon_cuspidatus,17329,31.8,29.5,Whitneyan,NA,2.3,,
1492,Oxetocyon_cuspidatus,17374,31.8,29.5,Whitneyan,NA,2.3,,
1493,Oxetocyon_cuspidatus,17391,31.8,29.5,Whitneyan,NA,2.3,,
1494,Oxetocyon_cuspidatus,17423,31.8,29.5,Whitneyan,NA,2.3,,
1495,Oxetocyon_cuspidatus,230863,31.8,29.5,Whitneyan,NA,2.3,,
1496,Oxetocyon_cuspidatus,NA,29.5,24.7,Geringian,NA,4.8,Wang mentions a Gering Formation (Early Arikareean) occurrence that is not anywhere on PBDB,
1497,Paracynarctus_kelloggi,18579,18.5,17.5,Early Hemingfordian,NA,1,"Paper says Early Hemingfordian, not sure why PBDB is tagging as Burdigalian (paper mentions Burdigalian just as comparison)",
1498,Paracynarctus_kelloggi,17873,18.5,16.3,Early Hemingfordian,NA,2.2,,
1499,Paracynarctus_kelloggi,18961,18.5,16.3,Hemingfordian,NA,2.2,,
1500,Paracynarctus_kelloggi,18962,18.5,16.3,Hemingfordian,NA,2.2,,
1501,Paracynarctus_kelloggi,19073,18.5,16.3,Hemingfordian,NA,2.2,,
1502,Paracynarctus_kelloggi,19074,18.5,16.3,Hemingfordian,NA,2.2,,
1503,Paracynarctus_kelloggi,19075,18.5,16.3,Hemingfordian,NA,2.2,,
1504,Paracynarctus_kelloggi,19081,18.5,16.3,Hemingfordian,NA,2.2,,
1505,Paracynarctus_kelloggi,19275,18.5,16.3,Early Hemingfordian,NA,2.2,,
1506,Paracynarctus_kelloggi,19410,18.5,16.3,Late Hemingfordian,NA,2.2,,
1507,Paracynarctus_kelloggi,19547,16.3,15.98,Early Barstovian,NA,0.32,,
1508,Paracynarctus_kelloggi,19097,16.3,12.5,Barstovian,NA,3.8,,
1509,Paracynarctus_kelloggi,19103,16.3,12.5,Barstovian,NA,3.8,,
1510,Paracynarctus_kelloggi,19449,16.3,12.5,Barstovian,NA,3.8,,
1511,Paracynarctus_kelloggi,19557,16.3,12.5,Barstovian,NA,3.8,,
1512,Paracynarctus_kelloggi,18924,14.8,12.5,Late Barstovian,NA,2.3,Wang says Late Barstovian,
1513,Paracynarctus_sinclairi,17880,16.3,14.8,Early Barstovian,NA,1.5,Early Barstovian 16.3-14.8,
1514,Paracynarctus_sinclairi,17955,16.3,14.8,Early Barstovian,NA,1.5,,
1515,Paracynarctus_sinclairi,17972,16.3,14.8,Early Barstovian,NA,1.5,,
1516,Paracynarctus_sinclairi,17976,16.3,14.8,Early Barstovian,NA,1.5,,
1517,Paracynarctus_sinclairi,18004,16.3,14.8,Early Barstovian,NA,1.5,,
1518,Paraenhydrocyon_josephi,NA,31.8,29.5,Whitneyan,NA,2.3,"Wang occurrence at White River group, Brule formation, not in PBDB",
1519,Paraenhydrocyon_josephi,17508,29.5,24.7,Geringian,NA,4.8,,
1520,Paraenhydrocyon_josephi,93078,29.5,24.7,Geringian,NA,4.8,,
1521,Paraenhydrocyon_josephi,119838,24.7,23.1,Monroecreekian,NA,1.6,,
1522,Paraenhydrocyon_josephi,17794,23.1,18.5,Harrisonian,NA,4.6,,
1523,Paraenhydrocyon_josephi,17811,23.1,18.5,Harrisonian,NA,4.6,,
1524,Paraenhydrocyon_josephi,17815,23.1,18.5,Harrisonian,NA,4.6,,
1525,Paraenhydrocyon_robustus,17451,23.1,18.5,Harrisonian,NA,4.6,,
1526,Paraenhydrocyon_robustus,17812,23.1,18.5,Harrisonian,NA,4.6,,
1527,Paraenhydrocyon_wallovianus,17603,27.82,23.03,Chattian,NA,4.79,,
